FLPDYR,RECID,aftertax_income,c00100,c04800,eitc
2019,2612,36954.14,39120.00,26851.20,2354.20
2019,2613,34669.08,39120.00,14582.40,0.00
2019,2614,36434.53,39120.00,14582.40,1265.45
2019,2615,38517.43,39120.00,14582.40,2848.35
2019,2616,39706.68,39120.00,14582.40,3579.36
2019,2617,33196.36,39240.00,26971.20,0.00
2019,2618,34013.00,39240.00,26971.20,316.64
2019,2619,35794.28,39240.00,26971.20,1597.92
2019,2620,37025.29,39240.00,26971.20,2328.93
2019,2621,34767.90,39240.00,14702.40,0.00
2019,2622,36514.17,39240.00,14702.40,1246.27
2019,2623,38590.98,39240.00,14702.40,2823.08
2019,2624,39792.23,39240.00,14702.40,3554.09
2019,2625,33292.78,39360.00,27091.20,0.00
2019,2626,34090.25,39360.00,27091.20,297.46
2019,2627,35865.43,39360.00,27091.20,1572.65
2019,2628,37096.44,39360.00,27091.20,2303.66
2019,2629,34866.72,39360.00,14822.40,0.00
2019,2630,36593.81,39360.00,14822.40,1227.09
2019,2631,38664.52,39360.00,14822.40,2797.80
2019,2632,39877.77,39360.00,14822.40,3528.81
2019,2633,33389.20,39480.00,27211.20,0.00
2019,2634,34167.49,39480.00,27211.20,278.29
2019,2635,35936.58,39480.00,27211.20,1547.37
2019,2636,37167.59,39480.00,27211.20,2278.38
2019,2637,34965.54,39480.00,14942.40,0.00
2019,2638,36673.46,39480.00,14942.40,1207.92
2019,2639,38738.07,39480.00,14942.40,2772.53
2019,2640,39963.32,39480.00,14942.40,3503.54
2019,2641,33485.62,39600.00,27331.20,0.00
2019,2642,34244.73,39600.00,27331.20,259.11
2019,2643,36007.73,39600.00,27331.20,1522.10
2019,2644,37238.74,39600.00,27331.20,2253.11
2019,2645,35064.36,39600.00,15062.40,0.00
2019,2646,36753.10,39600.00,15062.40,1188.74
2019,2647,38811.62,39600.00,15062.40,2747.26
2019,2648,40042.63,39600.00,15062.40,3478.27
2019,2649,33582.04,39720.00,27451.20,0.00
2019,2650,34321.98,39720.00,27451.20,239.94
2019,2651,36078.87,39720.00,27451.20,1496.83
2019,2652,37309.88,39720.00,27451.20,2227.84
2019,2653,35163.18,39720.00,15182.40,0.00
2019,2654,36832.75,39720.00,15182.40,1169.57
2019,2655,38885.17,39720.00,15182.40,2721.99
2019,2656,40116.18,39720.00,15182.40,3453.00
2019,2657,33678.46,39840.00,27571.20,0.00
2019,2658,34399.22,39840.00,27571.20,220.76
2019,2659,36150.02,39840.00,27571.20,1471.56
2019,2660,37381.03,39840.00,27571.20,2202.57
2019,2661,35262.00,39840.00,15302.40,0.00
2019,2662,36912.39,39840.00,15302.40,1150.39
2019,2663,38958.72,39840.00,15302.40,2696.72
2019,2664,40189.73,39840.00,15302.40,3427.73
2019,2665,33774.88,39960.00,27691.20,0.00
2019,2666,34476.47,39960.00,27691.20,201.58
2019,2667,36221.17,39960.00,27691.20,1446.29
2019,2668,37452.18,39960.00,27691.20,2177.30
2019,2669,35360.82,39960.00,15422.40,0.00
2019,2670,36992.03,39960.00,15422.40,1131.21
2019,2671,39032.26,39960.00,15422.40,2671.44
2019,2672,40263.27,39960.00,15422.40,3402.45
2019,2673,33871.30,40080.00,27811.20,0.00
2019,2674,34553.71,40080.00,27811.20,182.41
2019,2675,36292.32,40080.00,27811.20,1421.01
2019,2676,37523.33,40080.00,27811.20,2152.02
2019,2677,35459.64,40080.00,15542.40,0.00
2019,2678,37071.68,40080.00,15542.40,1112.04
2019,2679,39105.81,40080.00,15542.40,2646.17
2019,2680,40336.82,40080.00,15542.40,3377.18
2019,2681,33967.72,40200.00,27931.20,0.00
2019,2682,34630.95,40200.00,27931.20,163.23
2019,2683,36363.47,40200.00,27931.20,1395.74
2019,2684,37594.48,40200.00,27931.20,2126.75
2019,2685,35558.46,40200.00,15662.40,0.00
2019,2686,37151.32,40200.00,15662.40,1092.86
2019,2687,39179.36,40200.00,15662.40,2620.90
2019,2688,40410.37,40200.00,15662.40,3351.91
2019,2689,34064.14,40320.00,28051.20,0.00
2019,2690,34708.20,40320.00,28051.20,144.06
2019,2691,36434.61,40320.00,28051.20,1370.47
2019,2692,37665.62,40320.00,28051.20,2101.48
2019,2693,35657.28,40320.00,15782.40,0.00
2019,2694,37230.97,40320.00,15782.40,1073.69
2019,2695,39252.91,40320.00,15782.40,2595.63
2019,2696,40483.92,40320.00,15782.40,3326.64
2019,2697,34160.56,40440.00,28171.20,0.00
2019,2698,34785.44,40440.00,28171.20,124.88
2019,2699,36505.76,40440.00,28171.20,1345.20
2019,2700,37736.77,40440.00,28171.20,2076.21
2019,2701,35756.10,40440.00,15902.40,0.00
2019,2702,37310.61,40440.00,15902.40,1054.51
2019,2703,39326.46,40440.00,15902.40,2570.36
2019,2704,40557.47,40440.00,15902.40,3301.37
2019,2705,34256.98,40560.00,28291.20,0.00
2019,2706,34862.69,40560.00,28291.20,105.70
2019,2707,36576.91,40560.00,28291.20,1319.93
2019,2708,37807.92,40560.00,28291.20,2050.94
2019,2709,35854.92,40560.00,16022.40,0.00
2019,2710,37390.25,40560.00,16022.40,1035.33
2019,2711,39400.00,40560.00,16022.40,2545.08
2019,2712,40631.01,40560.00,16022.40,3276.09
2019,2713,34353.40,40680.00,28411.20,0.00
2019,2714,34939.93,40680.00,28411.20,86.53
2019,2715,36648.06,40680.00,28411.20,1294.65
2019,2716,37879.07,40680.00,28411.20,2025.66
2019,2717,35953.74,40680.00,16142.40,0.00
2019,2718,37469.90,40680.00,16142.40,1016.16
2019,2719,39473.55,40680.00,16142.40,2519.81
2019,2720,40704.56,40680.00,16142.40,3250.82
2019,2721,34449.82,40800.00,28531.20,0.00
2019,2722,35017.17,40800.00,28531.20,67.35
2019,2723,36719.21,40800.00,28531.20,1269.38
2019,2724,37950.22,40800.00,28531.20,2000.39
2019,2725,36052.56,40800.00,16262.40,0.00
2019,2726,37549.54,40800.00,16262.40,996.98
2019,2727,39547.10,40800.00,16262.40,2494.54
2019,2728,40778.11,40800.00,16262.40,3225.55
2019,2729,34546.24,40920.00,28651.20,0.00
2019,2730,35094.42,40920.00,28651.20,48.18
2019,2731,36790.35,40920.00,28651.20,1244.11
2019,2732,38021.36,40920.00,28651.20,1975.12
2019,2733,36151.38,40920.00,16382.40,0.00
2019,2734,37629.19,40920.00,16382.40,977.81
2019,2735,39620.65,40920.00,16382.40,2469.27
2019,2736,40851.66,40920.00,16382.40,3200.28
2019,2737,34642.66,41040.00,28771.20,0.00
2019,2738,35171.66,41040.00,28771.20,29.00
2019,2739,36861.50,41040.00,28771.20,1218.84
2019,2740,38092.51,41040.00,28771.20,1949.85
2019,2741,36250.20,41040.00,16502.40,0.00
2019,2742,37708.83,41040.00,16502.40,958.63
2019,2743,39694.20,41040.00,16502.40,2444.00
2019,2744,40925.21,41040.00,16502.40,3175.01
2019,2745,34739.08,41160.00,28891.20,0.00
2019,2746,35248.91,41160.00,28891.20,9.82
2019,2747,36932.65,41160.00,28891.20,1193.57
2019,2748,38163.66,41160.00,28891.20,1924.58
2019,2749,36349.02,41160.00,16622.40,0.00
2019,2750,37788.47,41160.00,16622.40,939.45
2019,2751,39767.74,41160.00,16622.40,2418.72
2019,2752,40998.75,41160.00,16622.40,3149.73
2019,2753,34835.50,41280.00,29011.20,0.00
2019,2754,35335.50,41280.00,29011.20,0.00
2019,2755,37003.80,41280.00,29011.20,1168.29
2019,2756,38234.81,41280.00,29011.20,1899.30
2019,2757,36447.84,41280.00,16742.40,0.00
2019,2758,37868.12,41280.00,16742.40,920.28
2019,2759,39841.29,41280.00,16742.40,2393.45
2019,2760,41072.30,41280.00,16742.40,3124.46
2019,2761,34931.92,41400.00,29131.20,0.00
2019,2762,35431.92,41400.00,29131.20,0.00
2019,2763,37074.95,41400.00,29131.20,1143.02
2019,2764,38305.96,41400.00,29131.20,1874.03
2019,2765,36546.66,41400.00,16862.40,0.00
2019,2766,37947.76,41400.00,16862.40,901.10
2019,2767,39914.84,41400.00,16862.40,2368.18
2019,2768,41145.85,41400.00,16862.40,3099.19
2019,2769,35028.34,41520.00,29251.20,0.00
2019,2770,35528.34,41520.00,29251.20,0.00
2019,2771,37146.09,41520.00,29251.20,1117.75
2019,2772,38377.10,41520.00,29251.20,1848.76
2019,2773,36645.48,41520.00,16982.40,0.00
2019,2774,38027.41,41520.00,16982.40,881.93
2019,2775,39988.39,41520.00,16982.40,2342.91
2019,2776,41219.40,41520.00,16982.40,3073.92
2019,2777,35124.76,41640.00,29371.20,0.00
2019,2778,35624.76,41640.00,29371.20,0.00
2019,2779,37217.24,41640.00,29371.20,1092.48
2019,2780,38448.25,41640.00,29371.20,1823.49
2019,2781,36744.30,41640.00,17102.40,0.00
2019,2782,38107.05,41640.00,17102.40,862.75
2019,2783,40061.94,41640.00,17102.40,2317.64
2019,2784,41292.95,41640.00,17102.40,3048.65
2019,2785,35221.18,41760.00,29491.20,0.00
2019,2786,35721.18,41760.00,29491.20,0.00
2019,2787,37288.39,41760.00,29491.20,1067.21
2019,2788,38519.40,41760.00,29491.20,1798.22
2019,2789,36843.12,41760.00,17222.40,0.00
2019,2790,38186.69,41760.00,17222.40,843.57
2019,2791,40135.48,41760.00,17222.40,2292.36
2019,2792,41366.49,41760.00,17222.40,3023.37
2019,2793,35317.60,41880.00,29611.20,0.00
2019,2794,35817.60,41880.00,29611.20,0.00
2019,2795,37359.54,41880.00,29611.20,1041.93
2019,2796,38590.55,41880.00,29611.20,1772.94
2019,2797,36941.94,41880.00,17342.40,0.00
2019,2798,38266.34,41880.00,17342.40,824.40
2019,2799,40209.03,41880.00,17342.40,2267.09
2019,2800,41440.04,41880.00,17342.40,2998.10
2019,2801,35414.02,42000.00,29731.20,0.00
2019,2802,35914.02,42000.00,29731.20,0.00
2019,2803,37430.69,42000.00,29731.20,1016.66
2019,2804,38661.70,42000.00,29731.20,1747.67
2019,2805,37040.76,42000.00,17462.40,0.00
2019,2806,38345.98,42000.00,17462.40,805.22
2019,2807,40282.58,42000.00,17462.40,2241.82
2019,2808,41513.59,42000.00,17462.40,2972.83
2019,2809,35510.44,42120.00,29851.20,0.00
2019,2810,36010.44,42120.00,29851.20,0.00
2019,2811,37501.83,42120.00,29851.20,991.39
2019,2812,38732.84,42120.00,29851.20,1722.40
2019,2813,37139.58,42120.00,17582.40,0.00
2019,2814,38425.63,42120.00,17582.40,786.05
2019,2815,40356.13,42120.00,17582.40,2216.55
2019,2816,41587.14,42120.00,17582.40,2947.56
2019,2817,35606.86,42240.00,29971.20,0.00
2019,2818,36106.86,42240.00,29971.20,0.00
2019,2819,37572.98,42240.00,29971.20,966.12
2019,2820,38803.99,42240.00,29971.20,1697.13
2019,2821,37238.40,42240.00,17702.40,0.00
2019,2822,38505.27,42240.00,17702.40,766.87
2019,2823,40429.68,42240.00,17702.40,2191.28
2019,2824,41660.69,42240.00,17702.40,2922.29
2019,2825,35703.28,42360.00,30091.20,0.00
2019,2826,36203.28,42360.00,30091.20,0.00
2019,2827,37644.13,42360.00,30091.20,940.85
2019,2828,38875.14,42360.00,30091.20,1671.86
2019,2829,37337.22,42360.00,17822.40,0.00
2019,2830,38584.91,42360.00,17822.40,747.69
2019,2831,40503.22,42360.00,17822.40,2166.00
2019,2832,41734.23,42360.00,17822.40,2897.01
2019,2833,35799.70,42480.00,30211.20,0.00
2019,2834,36299.70,42480.00,30211.20,0.00
2019,2835,37715.28,42480.00,30211.20,915.57
2019,2836,38946.29,42480.00,30211.20,1646.58
2019,2837,37436.04,42480.00,17942.40,0.00
2019,2838,38664.56,42480.00,17942.40,728.52
2019,2839,40576.77,42480.00,17942.40,2140.73
2019,2840,41807.78,42480.00,17942.40,2871.74
2019,2841,35896.12,42600.00,30331.20,0.00
2019,2842,36396.12,42600.00,30331.20,0.00
2019,2843,37786.43,42600.00,30331.20,890.30
2019,2844,39017.44,42600.00,30331.20,1621.31
2019,2845,37534.86,42600.00,18062.40,0.00
2019,2846,38744.20,42600.00,18062.40,709.34
2019,2847,40650.32,42600.00,18062.40,2115.46
2019,2848,41881.33,42600.00,18062.40,2846.47
2019,2849,35992.54,42720.00,30451.20,0.00
2019,2850,36492.54,42720.00,30451.20,0.00
2019,2851,37857.57,42720.00,30451.20,865.03
2019,2852,39088.58,42720.00,30451.20,1596.04
2019,2853,37633.68,42720.00,18182.40,0.00
2019,2854,38823.85,42720.00,18182.40,690.17
2019,2855,40723.87,42720.00,18182.40,2090.19
2019,2856,41954.88,42720.00,18182.40,2821.20
2019,2857,36088.96,42840.00,30571.20,0.00
2019,2858,36588.96,42840.00,30571.20,0.00
2019,2859,37928.72,42840.00,30571.20,839.76
2019,2860,39159.73,42840.00,30571.20,1570.77
2019,2861,37732.50,42840.00,18302.40,0.00
2019,2862,38903.49,42840.00,18302.40,670.99
2019,2863,40797.42,42840.00,18302.40,2064.92
2019,2864,42028.43,42840.00,18302.40,2795.93
2019,2865,36185.38,42960.00,30691.20,0.00
2019,2866,36685.38,42960.00,30691.20,0.00
2019,2867,37999.87,42960.00,30691.20,814.49
2019,2868,39230.88,42960.00,30691.20,1545.50
2019,2869,37831.32,42960.00,18422.40,0.00
2019,2870,38983.13,42960.00,18422.40,651.81
2019,2871,40870.96,42960.00,18422.40,2039.64
2019,2872,42101.97,42960.00,18422.40,2770.65
2019,2873,36281.80,43080.00,30811.20,0.00
2019,2874,36781.80,43080.00,30811.20,0.00
2019,2875,38071.02,43080.00,30811.20,789.21
2019,2876,39302.03,43080.00,30811.20,1520.22
2019,2877,37930.14,43080.00,18542.40,0.00
2019,2878,39062.78,43080.00,18542.40,632.64
2019,2879,40944.51,43080.00,18542.40,2014.37
2019,2880,42175.52,43080.00,18542.40,2745.38
2019,2881,36378.22,43200.00,30931.20,0.00
2019,2882,36878.22,43200.00,30931.20,0.00
2019,2883,38142.17,43200.00,30931.20,763.94
2019,2884,39373.18,43200.00,30931.20,1494.95
2019,2885,38028.96,43200.00,18662.40,0.00
2019,2886,39142.42,43200.00,18662.40,613.46
2019,2887,41018.06,43200.00,18662.40,1989.10
2019,2888,42249.07,43200.00,18662.40,2720.11
2019,2889,36474.64,43320.00,31051.20,0.00
2019,2890,36974.64,43320.00,31051.20,0.00
2019,2891,38213.31,43320.00,31051.20,738.67
2019,2892,39444.32,43320.00,31051.20,1469.68
2019,2893,38127.78,43320.00,18782.40,0.00
2019,2894,39222.07,43320.00,18782.40,594.29
2019,2895,41091.61,43320.00,18782.40,1963.83
2019,2896,42322.62,43320.00,18782.40,2694.84
2019,2897,36571.06,43440.00,31171.20,0.00
2019,2898,37071.06,43440.00,31171.20,0.00
2019,2899,38284.46,43440.00,31171.20,713.40
2019,2900,39515.47,43440.00,31171.20,1444.41
2019,2901,38226.60,43440.00,18902.40,0.00
2019,2902,39301.71,43440.00,18902.40,575.11
2019,2903,41165.16,43440.00,18902.40,1938.56
2019,2904,42396.17,43440.00,18902.40,2669.57
2019,2905,36667.48,43560.00,31291.20,0.00
2019,2906,37167.48,43560.00,31291.20,0.00
2019,2907,38355.61,43560.00,31291.20,688.13
2019,2908,39586.62,43560.00,31291.20,1419.14
2019,2909,38325.42,43560.00,19022.40,0.00
2019,2910,39381.35,43560.00,19022.40,555.93
2019,2911,41238.70,43560.00,19022.40,1913.28
2019,2912,42469.71,43560.00,19022.40,2644.29
2019,2913,36763.90,43680.00,31411.20,0.00
2019,2914,37263.90,43680.00,31411.20,0.00
2019,2915,38426.76,43680.00,31411.20,662.85
2019,2916,39657.77,43680.00,31411.20,1393.86
2019,2917,38424.24,43680.00,19142.40,0.00
2019,2918,39461.00,43680.00,19142.40,536.76
2019,2919,41312.25,43680.00,19142.40,1888.01
2019,2920,42543.26,43680.00,19142.40,2619.02
2019,2921,36860.32,43800.00,31531.20,0.00
2019,2922,37360.32,43800.00,31531.20,0.00
2019,2923,38497.91,43800.00,31531.20,637.58
2019,2924,39728.92,43800.00,31531.20,1368.59
2019,2925,38523.06,43800.00,19262.40,0.00
2019,2926,39540.64,43800.00,19262.40,517.58
2019,2927,41385.80,43800.00,19262.40,1862.74
2019,2928,42616.81,43800.00,19262.40,2593.75
2019,2929,36956.74,43920.00,31651.20,0.00
2019,2930,37456.74,43920.00,31651.20,0.00
2019,2931,38569.05,43920.00,31651.20,612.31
2019,2932,39800.06,43920.00,31651.20,1343.32
2019,2933,38621.88,43920.00,19382.40,0.00
2019,2934,39620.29,43920.00,19382.40,498.41
2019,2935,41459.35,43920.00,19382.40,1837.47
2019,2936,42690.36,43920.00,19382.40,2568.48
2019,2937,37053.16,44040.00,31771.20,0.00
2019,2938,37553.16,44040.00,31771.20,0.00
2019,2939,38640.20,44040.00,31771.20,587.04
2019,2940,39871.21,44040.00,31771.20,1318.05
2019,2941,38720.19,44040.00,19502.40,0.00
2019,2942,39699.42,44040.00,19502.40,479.23
2019,2943,41532.38,44040.00,19502.40,1812.20
2019,2944,42763.39,44040.00,19502.40,2543.21
2019,2945,37149.58,44160.00,31891.20,0.00
2019,2946,37649.58,44160.00,31891.20,0.00
2019,2947,38711.35,44160.00,31891.20,561.77
2019,2948,39942.36,44160.00,31891.20,1292.78
2019,2949,38816.61,44160.00,19622.40,0.00
2019,2950,39776.66,44160.00,19622.40,460.05
2019,2951,41603.53,44160.00,19622.40,1786.92
2019,2952,42834.54,44160.00,19622.40,2517.93
2019,2953,37246.00,44280.00,32011.20,0.00
2019,2954,37746.00,44280.00,32011.20,0.00
2019,2955,38782.50,44280.00,32011.20,536.49
2019,2956,40013.51,44280.00,32011.20,1267.50
2019,2957,38913.03,44280.00,19742.40,0.00
2019,2958,39853.90,44280.00,19742.40,440.88
2019,2959,41674.68,44280.00,19742.40,1761.65
2019,2960,42905.69,44280.00,19742.40,2492.66
2019,2961,37342.42,44400.00,32131.20,0.00
2019,2962,37842.42,44400.00,32131.20,0.00
2019,2963,38853.65,44400.00,32131.20,511.22
2019,2964,40084.66,44400.00,32131.20,1242.23
2019,2965,39009.45,44400.00,19862.40,0.00
2019,2966,39931.15,44400.00,19862.40,421.70
2019,2967,41745.83,44400.00,19862.40,1736.38
2019,2968,42976.84,44400.00,19862.40,2467.39
2019,2969,37438.84,44520.00,32251.20,0.00
2019,2970,37938.84,44520.00,32251.20,0.00
2019,2971,38924.79,44520.00,32251.20,485.95
2019,2972,40155.80,44520.00,32251.20,1216.96
2019,2973,39105.87,44520.00,19982.40,0.00
2019,2974,40008.39,44520.00,19982.40,402.53
2019,2975,41816.97,44520.00,19982.40,1711.11
2019,2976,43047.98,44520.00,19982.40,2442.12
2019,2977,37535.26,44640.00,32371.20,0.00
2019,2978,38035.26,44640.00,32371.20,0.00
2019,2979,38995.94,44640.00,32371.20,460.68
2019,2980,40226.95,44640.00,32371.20,1191.69
2019,2981,39202.29,44640.00,20102.40,0.00
2019,2982,40085.64,44640.00,20102.40,383.35
2019,2983,41888.12,44640.00,20102.40,1685.84
2019,2984,43119.13,44640.00,20102.40,2416.85
2019,2985,37631.68,44760.00,32491.20,0.00
2019,2986,38131.68,44760.00,32491.20,0.00
2019,2987,39067.09,44760.00,32491.20,435.41
2019,2988,40298.10,44760.00,32491.20,1166.42
2019,2989,39298.71,44760.00,20222.40,0.00
2019,2990,40162.88,44760.00,20222.40,364.17
2019,2991,41959.27,44760.00,20222.40,1660.56
2019,2992,43190.28,44760.00,20222.40,2391.57
2019,2993,37728.10,44880.00,32611.20,0.00
2019,2994,38228.10,44880.00,32611.20,0.00
2019,2995,39138.24,44880.00,32611.20,410.13
2019,2996,40369.25,44880.00,32611.20,1141.14
2019,2997,39395.13,44880.00,20342.40,0.00
2019,2998,40240.12,44880.00,20342.40,345.00
2019,2999,42030.42,44880.00,20342.40,1635.29
2019,3000,43261.43,44880.00,20342.40,2366.30
2019,3001,37824.52,45000.00,32731.20,0.00
2019,3002,38324.52,45000.00,32731.20,0.00
2019,3003,39209.39,45000.00,32731.20,384.86
2019,3004,40440.40,45000.00,32731.20,1115.87
2019,3005,39491.55,45000.00,20462.40,0.00
2019,3006,40317.37,45000.00,20462.40,325.82
2019,3007,42101.57,45000.00,20462.40,1610.02
2019,3008,43332.58,45000.00,20462.40,2341.03
2019,3009,37920.94,45120.00,32851.20,0.00
2019,3010,38420.94,45120.00,32851.20,0.00
2019,3011,39280.53,45120.00,32851.20,359.59
2019,3012,40511.54,45120.00,32851.20,1090.60
2019,3013,39587.97,45120.00,20582.40,0.00
2019,3014,40394.61,45120.00,20582.40,306.65
2019,3015,42172.71,45120.00,20582.40,1584.75
2019,3016,43403.72,45120.00,20582.40,2315.76
2019,3017,38017.36,45240.00,32971.20,0.00
2019,3018,38517.36,45240.00,32971.20,0.00
2019,3019,39351.68,45240.00,32971.20,334.32
2019,3020,40582.69,45240.00,32971.20,1065.33
2019,3021,39684.39,45240.00,20702.40,0.00
2019,3022,40471.86,45240.00,20702.40,287.47
2019,3023,42243.86,45240.00,20702.40,1559.48
2019,3024,43474.87,45240.00,20702.40,2290.49
2019,3025,38113.78,45360.00,33091.20,0.00
2019,3026,38613.78,45360.00,33091.20,0.00
2019,3027,39422.83,45360.00,33091.20,309.05
2019,3028,40653.84,45360.00,33091.20,1040.06
2019,3029,39780.81,45360.00,20822.40,0.00
2019,3030,40549.10,45360.00,20822.40,268.29
2019,3031,42315.01,45360.00,20822.40,1534.20
2019,3032,43546.02,45360.00,20822.40,2265.21
2019,3033,38210.20,45480.00,33211.20,0.00
2019,3034,38710.20,45480.00,33211.20,0.00
2019,3035,39493.98,45480.00,33211.20,283.77
2019,3036,40724.99,45480.00,33211.20,1014.78
2019,3037,39877.23,45480.00,20942.40,0.00
2019,3038,40626.34,45480.00,20942.40,249.12
2019,3039,42386.16,45480.00,20942.40,1508.93
2019,3040,43617.17,45480.00,20942.40,2239.94
2019,3041,38306.62,45600.00,33331.20,0.00
2019,3042,38806.62,45600.00,33331.20,0.00
2019,3043,39565.13,45600.00,33331.20,258.50
2019,3044,40796.14,45600.00,33331.20,989.51
2019,3045,39973.65,45600.00,21062.40,0.00
2019,3046,40703.59,45600.00,21062.40,229.94
2019,3047,42457.31,45600.00,21062.40,1483.66
2019,3048,43688.32,45600.00,21062.40,2214.67
2019,3049,38403.04,45720.00,33451.20,0.00
2019,3050,38903.04,45720.00,33451.20,0.00
2019,3051,39636.27,45720.00,33451.20,233.23
2019,3052,40867.28,45720.00,33451.20,964.24
2019,3053,40070.07,45720.00,21182.40,0.00
2019,3054,40780.83,45720.00,21182.40,210.77
2019,3055,42528.45,45720.00,21182.40,1458.39
2019,3056,43759.46,45720.00,21182.40,2189.40
2019,3057,38499.46,45840.00,33571.20,0.00
2019,3058,38999.46,45840.00,33571.20,0.00
2019,3059,39707.42,45840.00,33571.20,207.96
2019,3060,40938.43,45840.00,33571.20,938.97
2019,3061,40166.49,45840.00,21302.40,0.00
2019,3062,40858.08,45840.00,21302.40,191.59
2019,3063,42599.60,45840.00,21302.40,1433.12
2019,3064,43830.61,45840.00,21302.40,2164.13
2019,3065,38595.88,45960.00,33691.20,0.00
2019,3066,39095.88,45960.00,33691.20,0.00
2019,3067,39778.57,45960.00,33691.20,182.69
2019,3068,41009.58,45960.00,33691.20,913.70
2019,3069,40262.91,45960.00,21422.40,0.00
2019,3070,40935.32,45960.00,21422.40,172.41
2019,3071,42670.75,45960.00,21422.40,1407.84
2019,3072,43901.76,45960.00,21422.40,2138.85
2019,3073,38692.30,46080.00,33811.20,0.00
2019,3074,39192.30,46080.00,33811.20,0.00
2019,3075,39849.72,46080.00,33811.20,157.41
2019,3076,41080.73,46080.00,33811.20,888.42
2019,3077,40359.33,46080.00,21542.40,0.00
2019,3078,41012.56,46080.00,21542.40,153.24
2019,3079,42741.90,46080.00,21542.40,1382.57
2019,3080,43972.91,46080.00,21542.40,2113.58
2019,3081,38788.72,46200.00,33931.20,0.00
2019,3082,39288.72,46200.00,33931.20,0.00
2019,3083,39920.87,46200.00,33931.20,132.14
2019,3084,41151.88,46200.00,33931.20,863.15
2019,3085,40455.75,46200.00,21662.40,0.00
2019,3086,41089.81,46200.00,21662.40,134.06
2019,3087,42813.05,46200.00,21662.40,1357.30
2019,3088,44044.06,46200.00,21662.40,2088.31
2019,3089,38885.14,46320.00,34051.20,0.00
2019,3090,39385.14,46320.00,34051.20,0.00
2019,3091,39992.01,46320.00,34051.20,106.87
2019,3092,41223.02,46320.00,34051.20,837.88
2019,3093,40552.17,46320.00,21782.40,0.00
2019,3094,41167.05,46320.00,21782.40,114.89
2019,3095,42884.19,46320.00,21782.40,1332.03
2019,3096,44115.20,46320.00,21782.40,2063.04
2019,3097,38981.56,46440.00,34171.20,0.00
2019,3098,39481.56,46440.00,34171.20,0.00
2019,3099,40063.16,46440.00,34171.20,81.60
2019,3100,41294.17,46440.00,34171.20,812.61
2019,3101,40648.59,46440.00,21902.40,0.00
2019,3102,41244.30,46440.00,21902.40,95.71
2019,3103,42955.34,46440.00,21902.40,1306.76
2019,3104,44186.35,46440.00,21902.40,2037.77
2019,3105,39077.98,46560.00,34291.20,0.00
2019,3106,39577.98,46560.00,34291.20,0.00
2019,3107,40134.31,46560.00,34291.20,56.33
2019,3108,41365.32,46560.00,34291.20,787.34
2019,3109,40745.01,46560.00,22022.40,0.00
2019,3110,41321.54,46560.00,22022.40,76.53
2019,3111,43026.49,46560.00,22022.40,1281.48
2019,3112,44257.50,46560.00,22022.40,2012.49
2019,3113,39174.40,46680.00,34411.20,0.00
2019,3114,39674.40,46680.00,34411.20,0.00
2019,3115,40205.46,46680.00,34411.20,31.05
2019,3116,41436.47,46680.00,34411.20,762.06
2019,3117,40841.43,46680.00,22142.40,0.00
2019,3118,41398.78,46680.00,22142.40,57.36
2019,3119,43097.64,46680.00,22142.40,1256.21
2019,3120,44328.65,46680.00,22142.40,1987.22
2019,3121,39270.82,46800.00,34531.20,0.00
2019,3122,39770.82,46800.00,34531.20,0.00
2019,3123,40276.61,46800.00,34531.20,5.78
2019,3124,41507.62,46800.00,34531.20,736.79
2019,3125,40937.85,46800.00,22262.40,0.00
2019,3126,41476.03,46800.00,22262.40,38.18
2019,3127,43168.79,46800.00,22262.40,1230.94
2019,3128,44399.80,46800.00,22262.40,1961.95
2019,3129,39367.24,46920.00,34651.20,0.00
2019,3130,39867.24,46920.00,34651.20,0.00
2019,3131,40367.24,46920.00,34651.20,0.00
2019,3132,41578.76,46920.00,34651.20,711.52
2019,3133,41034.27,46920.00,22382.40,0.00
2019,3134,41553.27,46920.00,22382.40,19.01
2019,3135,43239.93,46920.00,22382.40,1205.67
2019,3136,44470.94,46920.00,22382.40,1936.68
2019,3137,39463.66,47040.00,34771.20,0.00
2019,3138,39963.66,47040.00,34771.20,0.00
2019,3139,40463.66,47040.00,34771.20,0.00
2019,3140,41649.91,47040.00,34771.20,686.25
2019,3141,41130.69,47040.00,22502.40,0.00
2019,3142,41630.69,47040.00,22502.40,0.00
2019,3143,43311.08,47040.00,22502.40,1180.40
2019,3144,44542.09,47040.00,22502.40,1911.41
2019,3145,39560.08,47160.00,34891.20,0.00
2019,3146,40060.08,47160.00,34891.20,0.00
2019,3147,40560.08,47160.00,34891.20,0.00
2019,3148,41721.06,47160.00,34891.20,660.98
2019,3149,41227.11,47160.00,22622.40,0.00
2019,3150,41727.11,47160.00,22622.40,0.00
2019,3151,43382.23,47160.00,22622.40,1155.12
2019,3152,44613.24,47160.00,22622.40,1886.13
2019,3153,39656.50,47280.00,35011.20,0.00
2019,3154,40156.50,47280.00,35011.20,0.00
2019,3155,40656.50,47280.00,35011.20,0.00
2019,3156,41792.21,47280.00,35011.20,635.70
2019,3157,41323.53,47280.00,22742.40,0.00
2019,3158,41823.53,47280.00,22742.40,0.00
2019,3159,43453.38,47280.00,22742.40,1129.85
2019,3160,44684.39,47280.00,22742.40,1860.86
