FLPDYR,RECID,aftertax_income,c00100,c04800,eitc
2018,295,5717.52,4320.00,0.00,1728.00
2018,296,5933.52,4320.00,0.00,1944.00
2018,297,4440.00,4440.00,0.00,339.66
2018,298,5609.94,4440.00,0.00,1509.60
2018,299,5876.34,4440.00,0.00,1776.00
2018,300,6098.34,4440.00,0.00,1998.00
2018,301,4440.00,4440.00,0.00,339.66
2018,302,5609.94,4440.00,0.00,1509.60
2018,303,5876.34,4440.00,0.00,1776.00
2018,304,6098.34,4440.00,0.00,1998.00
2018,305,4560.00,4560.00,0.00,348.84
2018,306,5761.56,4560.00,0.00,1550.40
2018,307,6035.16,4560.00,0.00,1824.00
2018,308,6263.16,4560.00,0.00,2052.00
2018,309,4560.00,4560.00,0.00,348.84
2018,310,5761.56,4560.00,0.00,1550.40
2018,311,6035.16,4560.00,0.00,1824.00
2018,312,6263.16,4560.00,0.00,2052.00
2018,313,4680.00,4680.00,0.00,358.02
2018,314,5913.18,4680.00,0.00,1591.20
2018,315,6193.98,4680.00,0.00,1872.00
2018,316,6427.98,4680.00,0.00,2106.00
2018,317,4680.00,4680.00,0.00,358.02
2018,318,5913.18,4680.00,0.00,1591.20
2018,319,6193.98,4680.00,0.00,1872.00
2018,320,6427.98,4680.00,0.00,2106.00
2018,321,4800.00,4800.00,0.00,367.20
2018,322,6064.80,4800.00,0.00,1632.00
2018,323,6352.80,4800.00,0.00,1920.00
2018,324,6592.80,4800.00,0.00,2160.00
2018,325,4800.00,4800.00,0.00,367.20
2018,326,6064.80,4800.00,0.00,1632.00
2018,327,6352.80,4800.00,0.00,1920.00
2018,328,6592.80,4800.00,0.00,2160.00
2018,329,4920.00,4920.00,0.00,376.38
2018,330,6216.42,4920.00,0.00,1672.80
2018,331,6511.62,4920.00,0.00,1968.00
2018,332,6757.62,4920.00,0.00,2214.00
2018,333,4920.00,4920.00,0.00,376.38
2018,334,6216.42,4920.00,0.00,1672.80
2018,335,6511.62,4920.00,0.00,1968.00
2018,336,6757.62,4920.00,0.00,2214.00
2018,337,5040.00,5040.00,0.00,385.56
2018,338,6368.04,5040.00,0.00,1713.60
2018,339,6670.44,5040.00,0.00,2016.00
2018,340,6922.44,5040.00,0.00,2268.00
2018,341,5040.00,5040.00,0.00,385.56
2018,342,6368.04,5040.00,0.00,1713.60
2018,343,6670.44,5040.00,0.00,2016.00
2018,344,6922.44,5040.00,0.00,2268.00
2018,345,5160.00,5160.00,0.00,394.74
2018,346,6519.66,5160.00,0.00,1754.40
2018,347,6829.26,5160.00,0.00,2064.00
2018,348,7087.26,5160.00,0.00,2322.00
2018,349,5160.00,5160.00,0.00,394.74
2018,350,6519.66,5160.00,0.00,1754.40
2018,351,6829.26,5160.00,0.00,2064.00
2018,352,7087.26,5160.00,0.00,2322.00
2018,353,5280.00,5280.00,0.00,403.92
2018,354,6671.28,5280.00,0.00,1795.20
2018,355,6988.08,5280.00,0.00,2112.00
2018,356,7252.08,5280.00,0.00,2376.00
2018,357,5280.00,5280.00,0.00,403.92
2018,358,6671.28,5280.00,0.00,1795.20
2018,359,6988.08,5280.00,0.00,2112.00
2018,360,7252.08,5280.00,0.00,2376.00
2018,361,5400.00,5400.00,0.00,413.10
2018,362,6822.90,5400.00,0.00,1836.00
2018,363,7146.90,5400.00,0.00,2160.00
2018,364,7416.90,5400.00,0.00,2430.00
2018,365,5400.00,5400.00,0.00,413.10
2018,366,6822.90,5400.00,0.00,1836.00
2018,367,7146.90,5400.00,0.00,2160.00
2018,368,7416.90,5400.00,0.00,2430.00
2018,369,5520.00,5520.00,0.00,422.28
2018,370,6974.52,5520.00,0.00,1876.80
2018,371,7305.72,5520.00,0.00,2208.00
2018,372,7581.72,5520.00,0.00,2484.00
2018,373,5520.00,5520.00,0.00,422.28
2018,374,6974.52,5520.00,0.00,1876.80
2018,375,7305.72,5520.00,0.00,2208.00
2018,376,7581.72,5520.00,0.00,2484.00
2018,377,5640.00,5640.00,0.00,431.46
2018,378,7126.14,5640.00,0.00,1917.60
2018,379,7464.54,5640.00,0.00,2256.00
2018,380,7746.54,5640.00,0.00,2538.00
2018,381,5640.00,5640.00,0.00,431.46
2018,382,7126.14,5640.00,0.00,1917.60
2018,383,7464.54,5640.00,0.00,2256.00
2018,384,7746.54,5640.00,0.00,2538.00
2018,385,5760.00,5760.00,0.00,440.64
2018,386,7277.76,5760.00,0.00,1958.40
2018,387,7623.36,5760.00,0.00,2304.00
2018,388,7911.36,5760.00,0.00,2592.00
2018,389,5760.00,5760.00,0.00,440.64
2018,390,7277.76,5760.00,0.00,1958.40
2018,391,7623.36,5760.00,0.00,2304.00
2018,392,7911.36,5760.00,0.00,2592.00
2018,393,5880.00,5880.00,0.00,449.82
2018,394,7429.38,5880.00,0.00,1999.20
2018,395,7782.18,5880.00,0.00,2352.00
2018,396,8076.18,5880.00,0.00,2646.00
2018,397,5880.00,5880.00,0.00,449.82
2018,398,7429.38,5880.00,0.00,1999.20
2018,399,7782.18,5880.00,0.00,2352.00
2018,400,8076.18,5880.00,0.00,2646.00
2018,401,6000.00,6000.00,0.00,459.00
2018,402,7581.00,6000.00,0.00,2040.00
2018,403,7941.00,6000.00,0.00,2400.00
2018,404,8241.00,6000.00,0.00,2700.00
2018,405,6000.00,6000.00,0.00,459.00
